id,final_price
8805400090,261173.58
3630120700,937679.56
7697870310,322742.25
2880100675,640546.75
5451210150,579118.2
1853080640,949220.56
225039082,1052244.6
5127000810,423290.25
8929000290,543514.56
320069049,427117.66
4036800910,445569.44
3224900130,297067.4
1072100085,568227.56
1313300340,654134.56
7977201845,738957.0
4139450360,699137.2
4235401055,623450.25
3529200190,455785.66
629410130,757983.44
1683500180,323270.3
1023059246,513395.34
2205500400,354107.9
1157200189,509845.06
4137010590,587007.3
8021700715,818775.1
7942601410,642507.5
2470200020,893753.25
3645500050,485573.03
3585900785,1111602.8
6713700025,507979.0
7831800395,341686.0
2783100160,662040.5
9465910030,630228.1
1025049174,948349.8
1370803510,806913.75
5249802240,445222.88
8087800020,337885.47
2460700700,363640.47
7376300060,352142.66
4188000670,783529.94
7215730040,735417.9
1773100972,407871.22
6141100255,594288.75
8651441750,324753.28
624110610,1164342.0
8146100095,374489.8
8651520510,633414.75
396100110,554372.75
1545801970,397327.7
3626039268,496128.78
7701990300,857991.5
8562970040,1123367.9
6381500635,592849.75
9542900190,313777.75
4299700095,442374.78
4232901990,703923.6
6817800630,302679.88
2877102330,808254.3
1471620240,254975.17
7853240200,514510.72
3277801417,407040.78
2767602094,662205.1
8728100781,358634.44
2622049052,602823.6
2424400130,287294.12
8838900032,521317.06
809002290,1030670.6
7518502945,643552.25
9376301110,733946.94
8078560140,376603.84
8658303065,335673.8
2195700050,605533.1
2817100900,275996.06
5700003640,1688795.2
9412900045,500002.75
2767600150,635373.1
254000075,489965.47
4406000050,266849.06
2473480350,394444.94
7518500885,697456.8
1332700270,505045.1
2473002060,438156.94
3523089019,892810.25
1944900090,319082.3
1681400010,830523.6
7300410110,538805.8
2781270440,339840.6
9547204350,828549.5
2591010290,327835.06
9828201725,623409.0
2818100060,1239976.2
4219401080,1700565.2
9274203390,556739.9
7202340720,553755.4
257000105,324221.4
7237550130,1221354.9
9558000100,502719.44
4219401236,1365904.2
7852150120,370477.03
7177300090,638564.4
9550200370,781807.9
4139420590,1190567.5
226039186,562085.25
9828701508,733774.4
3123059107,694790.06
3763300005,430818.06
1021049022,253486.62
3438501452,325748.8
2310040230,442547.84
4232901120,927829.0
7796100080,576582.75
6114600030,651437.44
7100000135,270977.6
1498302774,356617.1
917000300,728207.6
7732410130,553672.5
7694200070,499429.97
3760500407,1022294.6
2960900040,453698.4
291300010,454282.06
4406000390,286864.6
1428000970,348142.0
3329520170,269016.0
7284900385,878972.5
1180002745,451662.1
3758900023,866318.8
263000018,714242.6
629810350,898829.4
2806300070,1204688.8
123039364,277159.47
7517500611,807668.2
7852011040,532359.1
856000195,1271240.8
8856960260,329104.7
1525059198,726056.9
8561200110,443281.75
7844200050,337681.88
1762600260,852844.44
3630200780,1083233.5
7663700973,579643.6
2141330700,554482.8
1245001295,474709.12
8835400805,579546.06
6837820030,620717.6
6139800430,437063.03
1561930020,710123.06
1125059071,828700.44
424069264,709071.1
2935400100,406688.53
7445000105,594741.0
6003000851,424213.0
1770000490,318131.06
7852110690,527252.44
9407001320,248249.39
8807810110,435631.5
8155870200,379206.47
4232900940,844003.0
3826000665,365507.84
2517000260,602620.56
9407001340,249288.83
2791500270,371937.75
523049195,278217.3
1939120450,699848.25
8641500280,469155.44
8563050110,572757.94
8572900135,344900.03
9238500480,579563.06
1509700050,392679.28
7977201707,708473.1
3221059044,729525.3
1592000780,670573.06
5075400150,812234.75
3322049201,336838.94
2021201000,1452903.5
525069127,1053102.2
1782000130,442133.53
1328340540,368143.94
7732300390,583936.75
3211270170,683679.06
662350050,719125.25
8856950310,320143.78
853600150,1452753.9
766800090,312043.3
8732750100,615777.2
8718500610,395853.7
3750604417,243312.27
3380900125,542963.75
2005950050,276629.0
9183700470,442398.62
1137410040,592550.25
5040800120,1072165.2
8564500240,365283.7
7524950830,515579.06
3621059043,644428.4
7923300310,342820.12
7303100210,406640.12
930000470,938478.6
4324210120,315924.2
7011201475,674549.1
7852070210,1278219.0
5467910190,532114.1
1931300850,706402.6
1423910670,378106.94
4100500070,990602.6
6671900095,573527.0
3331000035,456263.9
808300270,561575.0
2924069132,654896.94
1246700251,659652.1
5144000036,493567.06
5476800069,465278.88
1193000280,951344.9
4140900140,877308.06
2473450430,633443.44
2561360120,316573.72
4232400470,894844.0
923059252,347252.62
7549800168,544482.75
7522500020,772405.44
1702900624,360290.3
1250200418,344032.75
3616600250,987998.75
5152700060,988728.25
6163900981,513490.75
1312200080,309688.16
7335400345,240093.73
5315100737,619247.25
629000730,433292.62
3300701365,670307.75
2721049059,365356.8
3584000180,250713.48
5000500055,313841.38
2112700845,415020.25
7137960460,382791.12
8045600130,390139.53
2524049318,973899.0
1695900150,654008.94
6600410170,289321.22
8927600100,863363.2
3761700251,724414.75
5347200162,314147.53
7853280550,871105.56
4058800215,751277.8
1324300091,720444.8
2436700280,992006.2
686900010,548623.5
5700000275,661135.44
3905100220,532722.75
1771000690,246114.86
3890600150,447562.2
8815400735,948835.25
1352300120,408733.16
8820901415,510489.9
8732000390,298619.6
3211100240,359413.38
4027700812,833065.8
1159400220,657400.06
7011201004,829108.2
2887700826,895672.9
5126900321,424059.1
5152100060,833760.44
7135520610,953605.0
6865200140,762598.75
7999600180,384204.75
6099400053,292845.8
6300000337,503950.88
6819100020,1389950.0
3442000127,721878.7
2523039239,265397.97
2215450150,428186.06
1782000160,318502.6
6056100295,381931.2
4077800026,1190875.8
2616800600,846896.75
7972601270,361305.0
4364700730,350136.44
3356406510,274715.3
1687910100,449171.7
1775801090,331748.06
1133000385,948496.94
8682262170,440832.7
6126601445,394303.7
1446300020,593149.4
3524039060,402080.25
5701500030,875149.5
8643200055,328167.1
5318101765,941479.9
2125059124,846741.75
1245500690,453949.5
5700000245,551119.4
1339300025,1038217.0
9542840590,358063.56
3585210200,339275.75
5249803550,384245.62
5332200405,1111122.5
524069116,457080.9
291310150,394349.62
5561300540,499803.5
5035300085,761720.1
3959400135,372135.28
6666860210,447034.4
824059321,857872.0
6398000011,807954.2
7883607645,274268.75
7527410080,713642.25
9414500200,417716.22
8635750090,644958.25
2886200070,795440.94
5016002275,1293626.0
8132700190,563673.44
7852020250,542717.06
2207200635,381613.78
3760500222,639227.3
8078700020,472978.44
1773100926,418768.7
323059208,374689.0
3782760040,666588.6
8946400210,504982.9
2623029078,410517.44
6413100311,521736.12
7224500010,380256.72
1155620190,703979.75
7871500070,1056552.5
191100235,653339.0
8815400105,723919.6
4099501215,623135.6
1556200005,660439.56
818500100,350608.72
3303980660,916343.0
1438000360,518431.56
924069210,728914.0
7853380510,561136.8
5364200477,675350.7
3876312010,386216.75
7784000100,448863.56
1789800020,444334.03
9264450460,419360.72
1561600025,465560.3
7956300020,249238.14
1523069215,427482.5
6713700250,823354.6
7568700175,490938.7
8833510230,931996.6
4447300137,1142980.6
3821200050,348885.75
9268851630,536591.75
1423069162,565442.9
104510440,298903.9
2130702350,561499.8
1622059095,401566.12
7234601198,749804.25
2326300090,457669.12
8016250060,337368.62
2883200961,770950.44
7851980100,1147523.5
7165700200,365247.38
4027701284,686201.4
8078570380,447288.88
8159600360,520105.78
8029770470,568259.1
2607720150,533910.56
2781250230,437980.12
3624039150,307074.12
7138000260,343452.28
2726049164,602099.25
5561400340,877624.8
2526069095,1317603.2
3211290370,356697.0
3845100640,484227.8
1771100330,283366.2
7600065,420970.78
3751604895,271671.8
3041700570,330354.3
2412100025,333032.8
7409700215,888624.56
7399800150,356647.06
7436500360,395149.3
3582900280,1569548.8
5210200184,768461.0
9542400075,590346.1
2492200435,408459.1
3629890190,899658.75
4037500335,512521.47
1217000340,324381.6
259800060,441335.34
6744700423,782928.94
5112800060,453168.94
1543000060,594400.4
8043700300,1409348.4
5160300020,411975.28
7225000155,531730.44
7787400030,985494.1
3024089049,332426.5
6415100410,671517.75
7853300770,386151.03
1552100135,722887.7
1250200415,332627.56
7551300065,698127.44
4047200950,400330.94
3528000290,696760.6
6052401215,325005.6
2581300010,775798.0
4338800600,313079.16
7856000150,556397.94
4027700632,713580.3
8682231110,496677.8
5427110040,681193.94
9238900616,394017.56
3432500215,550190.75
9521100855,617069.7
2902200240,649711.25
305000170,626993.06
5700002125,582131.44
9275700765,577992.5
9286750100,698100.9
1524079156,306192.7
7708210050,593972.1
4123830480,402259.06
7974700122,886954.5
2881700046,572854.8
1105000571,417062.38
7852120140,686413.0
2524059269,657413.94
2917200365,615424.5
5419800220,329336.5
1357900060,421753.3
5603700095,537951.0
8820901275,846949.5
8091800140,395618.53
3678900110,401680.5
2482410130,447182.03
1442880650,481684.78
9828702310,688740.6
6909700040,762823.0
9285800585,520839.34
3352402272,369910.44
5700002510,757360.2
2025760210,974572.06
1151100035,342880.8
4139420430,1112842.0
2303900035,2714216.8
6352600210,774778.7
9578140180,427335.72
7589700055,596071.3
534000080,519455.7
1755700060,611917.7
626100023,537114.0
2025770310,1089487.0
1250202990,691774.75
3278602190,427515.2
326069131,587106.0
4077800518,521605.62
3225069301,1487195.0
4340610040,549198.25
6141100330,647122.2
8677900123,402752.3
6306400140,938614.06
2919702040,877346.25
7016100120,399764.56
7549800543,405078.38
3211270160,572083.1
6817810310,310938.03
1423200170,272133.6
1320069271,342954.84
2538400060,946045.0
4137050130,419618.06
5540000050,430784.28
4055701110,638336.9
6392002635,768209.5
7524100280,321361.1
1526300015,503907.97
6079500230,711031.5
87000213,306987.38
822039004,764991.9
9547205180,703213.9
2331300505,905852.5
9551201660,997271.0
1336800010,1724854.0
7663700783,605232.8
1523550480,555856.25
1099600090,311627.47
9500900430,338319.9
2725069050,1000343.2
7304300906,545317.2
2725069157,755770.6
7385300020,643918.5
952006728,326367.78
3448720020,440412.6
3410600100,401510.1
2095500040,375200.44
5104511250,677537.75
1005000036,351978.03
6675500035,351252.44
3645100280,775537.4
6762700452,726125.1
1545800205,347795.75
2998800040,595881.44
1498304065,515407.2
9578060540,514115.22
2744600040,545709.7
6914700130,672534.9
2612000390,406237.56
3319500385,395176.84
9276200850,426985.34
7203100120,582767.75
2461900448,479825.38
5021900175,358707.97
2817100910,317897.1
3223069118,572538.0
5016000315,596753.06
8127700735,1161277.2
2919201365,969495.9
3754500010,565981.4
1425059145,481021.2
4219400520,1376623.4
424069112,674069.2
5244800695,685128.56
2623089135,386065.78
6798100661,555775.6
7308600010,777238.5
9545240180,553721.25
3222059130,655527.25
3529000930,546833.9
1725800280,469668.62
1972201963,685203.94
7972601995,334798.22
4040800260,368812.1
4330600360,254702.75
1336800185,1322440.8
114101426,338304.53
1079350090,341088.34
3459100300,682867.25
629810800,993002.4
3142600130,859939.8
2472950160,289564.03
9301300215,994998.75
3426049031,1037846.75
1176001293,1354226.1
2749600245,638376.9
7237501040,937612.0
238000244,510523.0
4319200505,371020.3
8943600720,386327.3
4023500990,537705.44
9211010260,617827.7
9523100458,688253.9
7701990040,1042601.1
3896100130,737560.44
11501160,725553.5
259000240,756051.4
3860900003,534719.0
4060000290,268546.4
8892900180,219225.39
3889100029,627322.1
1257202430,1012580.44
4139680070,606735.4
6448000100,847746.3
9477940440,518647.84
1624059224,976381.25
2768100186,720547.9
1311200460,396671.44
8691310070,1101556.5
9211500520,334310.12
4139480200,1135178.0
5581400080,864017.9
2658000115,337237.16
7809200055,301565.66
3905120540,550555.25
5021900160,408102.5
3379100130,347579.03
3211200420,269051.25
319500080,679284.94
1773100980,405599.03
3761100045,1505482.1
8731982190,379775.78
2557000380,475961.97
7504100920,945171.5
9202650130,508253.38
2787250090,735757.06
7348200115,270435.7
7203170190,601475.6
1853200080,543460.44
8682300400,538931.8
3141600210,308358.56
721049207,379270.5
3840700757,576970.5
106000015,598765.6
7640400250,628829.9
6163900971,651898.06
1525069095,840272.75
6746701090,725710.9
3876540780,283975.34
3362401935,712167.5
6072400280,509665.84
1112700010,321280.66
1529300160,628035.0
8682260470,380811.44
8731800840,394607.28
322069020,483235.1
629410190,705896.25
4035900015,594340.25
868002080,998488.1
5700003705,1012641.75
3876311650,649526.6
1939000010,626692.56
1471590060,567729.1
7525300310,697781.25
3308030060,482959.25
2141500070,503682.06
8691500410,541278.3
2473251090,293717.28
1193000390,1192693.6
2422059111,411477.56
8080400136,735029.5
254000100,642673.9
8898700960,395996.25
2826049260,610169.0
985001275,256826.28
1126069045,1364656.2
1331900410,762355.75
7501000220,863367.6
8691400080,733817.75
1899400365,305823.34
3339900640,316609.5
3300701170,662486.1
5647900670,363316.75
4197400005,394335.03
6169900790,1697352.8
2493200015,425672.9
8682281710,640045.0
3066400140,631346.5
1923000160,753107.3
9407101840,305669.0
1890000225,1055158.5
3345700215,704724.94
4036800580,460164.2
1563102880,611766.44
7000100711,576376.1
582000135,414583.78
3905030140,551782.3
2597520090,629837.94
6052400175,390652.75
1775930440,435937.06
2719100042,507866.7
7215400770,464743.56
8944290090,428957.8
8079040490,494244.88
7347600507,301382.75
9485951460,581310.56
5652601455,846546.6
4036800170,507202.47
993002325,619797.94
3861470110,986536.44
1953400510,348154.03
3578400270,373022.75
3832051140,483943.3
6384300020,716542.0
9493200010,313865.06
8929000140,459952.56
3368900084,517388.44
5363200266,667692.4
6446200305,690214.25
3010300240,464165.8
904000045,736697.9
871001500,885001.25
8122100690,389622.28
7518503065,526523.06
2877100985,732108.3
3359500110,1059465.5
7015200790,722570.4
7199330390,275826.66
8121100395,376571.12
9413400165,277701.03
1310900140,506483.12
6065300570,725124.06
9828701295,549192.9
106000395,493797.25
3975400085,1140712.1
4364200075,260202.75
4058800875,495737.16
4036800925,407629.0
7227500910,294309.16
8682250330,521768.3
2050000020,787040.56
1321700030,1107183.4
2523039278,309514.03
9408300310,517020.62
3856905185,796041.5
6056100312,428855.25
4059400585,254146.16
3298200320,431946.56
384000135,314487.9
6163900821,521409.03
8128600060,1529483.6
8123500050,533865.44
9238500040,539652.3
1320069223,356663.97
1494300040,392506.94
8588000315,253913.9
5423500240,259790.47
3204800330,317399.22
1972200428,625740.0
7974200452,897147.5
9283800230,561167.25
7697870860,311418.06
2568200140,631299.7
7636800041,908222.56
6137500320,813754.9
7701800050,429778.28
7852110050,450855.44
3056700150,282971.38
8921000040,695025.25
4389200765,962801.9
4024100120,507342.53
3413700130,772670.94
3288301010,502437.3
7237501180,1029808.0
8572900275,280939.3
3392100050,271034.7
2144800615,303766.28
6700390090,440884.3
7436300160,498989.12
7137900960,312175.6
2481630180,986403.8
7304300760,489335.0
809001525,1140022.2
798000535,314944.7
3526039074,738061.9
2768000270,716115.75
7312400325,312047.9
287000110,498071.62
1454600156,1524492.2
1934800087,405186.8
255550070,565184.2
1219000473,279008.0
7518504130,780163.5
3992700036,715149.6
2287400030,431751.97
8082400136,1010160.56
2077700042,453484.25
1901600090,456104.56
3626500045,462528.7
3528900060,1142822.1
6669200370,636760.1
3625710080,799213.7
8562790150,614324.4
6600220550,440668.7
2524069072,334983.0
7227501170,344976.4
3861500340,281813.34
8078390150,703838.1
7309100270,438033.38
1402970070,375215.3
9475700220,471713.56
3824100211,452275.16
6154500070,679398.6
2141300420,740204.0
5103900015,385467.0
8731900790,492746.7
6738700075,752953.94
7147600220,271095.7
2296700260,406273.3
2021069059,290908.66
1776460190,541201.0
2473251170,304781.72
3959401284,468657.94
7979900126,568997.0
3826000735,279469.72
6664900410,348846.9
7504110050,670915.0
9828200460,585356.75
522049074,378683.06
5127000410,392185.2
3995700245,507709.75
9510860060,610481.25
4054530260,1886036.5
7147600245,292899.4
6021501920,809927.06
6056110780,354312.8
4232901525,624536.0
5416500840,494929.44
3303860590,543385.06
7550801225,695509.5
2592300450,350571.03
1860600290,1020072.0
1321039076,214155.38
3288020050,404517.12
7504110760,861277.0
7942100180,283021.5
7888000390,281500.84
1022069183,726119.56
792500190,363549.97
6669020500,469627.16
5569620550,597813.4
723049197,259494.2
1321400060,337455.88
3303700221,739372.94
9828200762,717998.2
4319200605,315531.94
4046700210,345077.75
5469501850,660695.0
2771601730,729304.5
546000930,846606.1
2391600555,298109.84
5416500680,553200.44
3291800670,507113.22
9320350020,537616.0
6117500460,759523.0
5700003630,1612070.0
321100260,604629.94
7849200635,230409.23
825049073,710712.1
1900000195,279159.44
1247100035,748113.06
7768700315,643772.0
4395600060,585694.9
1732800175,1046617.7
2770601734,704632.3
3348401490,314731.53
4123840050,508434.72
4232400860,1113956.0
3375300360,279182.7
1426049054,411373.44
7625703945,313320.62
9268851740,642403.9
7202300540,915744.6
9551201585,985021.0
7846700850,290674.06
5207200195,609260.06
825059349,700010.8
5710610250,833240.4
5137800030,497884.97
4391600035,321854.97
2011400021,500640.62
6817810190,318173.12
871001611,759656.06
9826701320,507536.38
8935100100,668618.9
7853360620,363816.5
1842200040,321248.2
7129300175,475033.06
1226059101,426097.8
112900020,425950.28
9214400125,636561.1
1725059182,649808.2
6003500749,737213.0
9828702120,716009.5
1930301555,690506.25
3526039019,910895.9
6751300375,331646.66
1442870440,459040.66
6844703240,488330.8
6647400090,341546.7
1070000390,1158446.1
623049185,326316.44
6870310010,621768.5
6899990200,883346.44
873900240,437893.03
9274202005,715638.6
2923049421,383482.94
9485940330,503519.2
9285800330,625246.94
2025700740,317788.38
2025059150,629906.6
2652501215,924437.06
1431700210,337037.5
3558000120,435227.56
342000036,429676.56
3902300450,483648.7
5393600509,334349.3
1546600125,619657.44
7298000090,729940.5
3271300955,771774.5
1311500020,347215.03
1402900380,392349.4
2488200455,404108.5
1782500035,312523.6
2505500030,730009.3
1245000461,745896.75
2113700205,353748.12
1972200556,702342.94
2154970020,1104343.2
2174503441,341892.66
1909600046,433686.56
8644300170,775870.4
9320990120,414444.3
1492800296,438516.03
8024200681,642305.1
3340401570,357747.0
6146600170,303588.56
8944600620,521205.5
6021500840,778659.9
9268200285,562987.6
569000050,454658.94
7110000068,710160.1
1123059126,635231.5
6450301835,540170.0
7203220400,835335.75
4302200336,331518.16
5100401160,666987.25
8138870470,522437.9
2517101200,418890.7
7504180170,355147.6
2557000630,395397.3
4142450330,368506.2
7419700010,406874.28
7823700005,409362.72
8961950410,427609.72
4038100110,492930.38
2218000335,745999.75
3834500195,728754.6
3644100101,364019.25
123039570,395104.53
3204800430,356051.44
1525079069,833670.44
7871500685,751202.25
3528960020,653518.0
324000530,437289.62
1121059105,542268.0
8122101440,255794.16
3845100140,474585.03
9528102772,678610.4
7137800300,242957.11
1604600095,461110.25
3630220180,839945.9
8617000060,702589.4
9464700340,693485.4
7525410090,555463.56
6791900260,712969.25
1238501184,677504.8
1224049005,610471.9
5459500165,607943.5
3333002450,366804.6
3083000910,467275.0
4254000540,684007.7
8682291050,704017.3
4068300280,332440.12
1424059022,829849.9
5016002180,1105086.1
2205700405,311849.16
2473000470,657829.25
3057000400,354865.4
1786830090,492183.72
5152600090,472513.94
3205100080,419640.2
7922750020,457592.3
3663000070,456792.2
291310340,714055.0
2541100010,493552.62
1472700200,409189.5
7658600025,404432.78
7202430150,661758.1
9274204230,364290.3
126039252,343989.34
3236500220,343867.44
7200001254,405731.97
3876313040,433116.3
3395040200,398206.6
5151600340,403321.94
4319200675,490033.72
792000006,267134.2
1423900220,278951.16
1437500015,239845.03
4319200060,523706.72
7282300095,511112.44
6169900580,1770919.2
2323059074,255432.94
9211010320,581653.1
1775900140,369428.34
8691410060,699105.6
2591010180,417397.4
4027701326,905511.9
9558040820,820981.0
9468200163,794781.9
9109000050,299474.88
8682320350,555142.06
2206500430,354460.03
2320069014,684028.06
6204200180,410616.94
6388930620,590160.9
809002705,629651.4
1777600900,656693.0
892000025,260991.61
7645900235,684845.1
8682261650,483302.25
9424400105,441123.16
9279700013,719628.8
9476700035,423647.75
4122700020,623205.1
2310030500,339774.56
6398000171,471194.88
5041300100,667049.6
9264920250,383744.62
3629970130,677162.5
9412400220,1553515.5
7548301044,387759.5
3630080070,459800.12
1099750610,324574.2
7971300050,500506.2
9477001140,348293.03
1024000109,369054.06
9468200100,694430.1
1122069006,582027.6
1972202080,814898.0
2287000010,416426.38
7856550240,708593.06
3277800845,405091.94
8820901792,1046734.0
1124000010,526938.9
123039279,241266.62
1604602050,437741.94
200800330,367647.56
3876100310,379347.06
9550200225,649582.06
2600040130,357518.47
9527000180,500398.88
1652500060,1101954.1
9542400010,566818.0
3558900450,469506.1
4306500070,533947.56
5317100750,1816245.0
7202360760,848459.5
1423069063,437005.94
1862700290,439565.5
6145601000,638468.6
2599001500,275148.88
1839900080,360602.38
6392000625,365876.38
1839500115,437417.53
9206950110,373079.62
9492500140,651679.7
8687800100,376495.28
4039000050,479249.2
7308900490,884555.4
2909300150,681520.1
4141800285,1414078.9
2344300220,527543.7
2524049056,817892.06
6453900040,885781.7
8635750980,660790.44
6371000079,481958.84
7129304375,264317.0
4014400190,450044.72
7849200861,276644.97
2327000110,909270.0
1085623710,441332.9
9510861140,619774.94
1930300190,896351.6
510001280,1049342.4
5096300130,748621.5
1656600310,635996.56
519000043,426057.7
98000060,1418302.1
6716700325,723126.4
5608000590,854525.6
522069022,464164.1
5332200320,680094.75
9429500146,809336.8
7379600240,393067.06
5104520610,354467.34
1762600280,811976.75
8843900396,396526.6
248000240,276925.8
795002190,290572.8
1939130420,655285.9
3627800050,1043705.94
9332800020,541746.06
5100401468,635345.0
6646200280,643546.25
727500030,343893.34
4021100045,758196.4
1193000190,871580.2
7000100635,347543.12
7140200280,400119.2
9264900880,378376.56
3438500798,287718.5
9522100375,860560.1
3022079080,723788.56
923059206,414473.44
792500260,344198.9
8728550150,713645.6
8026200080,414689.9
3762900130,324216.62
1442880640,516486.47
9269200150,423027.6
1180008315,334532.44
1796100140,370073.84
3295730040,479633.75
7016000440,533996.8
2599200830,370261.7
2028701075,597232.75
5249804510,447057.66
7203220260,1047974.7
9297300255,539465.5
7135300046,372696.1
5536500020,522323.53
1954600050,568071.44
2124700015,283875.06
669000210,754843.1
2402100055,908537.1
2568200070,760686.4
2422029094,275838.12
4365200630,334720.94
3110800040,357715.06
1919800260,849150.4
4239400740,340439.72
4178300310,639834.06
3845100670,580548.5
1442700250,756863.75
2408800120,386203.3
1235100371,865837.1
9407101900,278065.56
7942600310,378913.2
5101400994,572346.1
8860500130,563609.56
2459900040,643224.9
8856004582,254581.08
1310980110,406778.47
9235900030,463341.03
2787250190,694396.94
7203150330,575992.0
1024039001,547779.4
2301400640,960644.1
2726049150,695322.0
2760200050,412156.47
7853301240,395755.97
7576200012,947298.3
8732020310,419695.94
7116000350,237244.67
4463400195,320948.88
104560120,387369.72
8682262400,443398.16
2095500120,455361.47
9268850180,425493.16
3223039013,373593.84
5285200020,435282.06
6666830390,535648.2
8078460050,642680.06
7855900110,838612.94
923000425,875462.8
9345400350,676710.44
3343901401,605223.94
1424069110,734519.1
1726069202,261623.31
1250200693,548817.9
6928000440,312906.62
8860500300,432152.94
2960900045,537136.3
6365900065,296062.03
2618300350,283631.38
6151800486,259650.89
7576200040,743918.4
5566100060,350548.16
5707500050,986986.5
6145601810,552585.44
7852110140,465957.03
8651540040,502566.5
1721801025,304247.53
1223089016,345122.25
3755200220,400708.6
323089172,370407.12
3814900380,444710.12
7714000310,538839.4
1565900070,264814.22
4113800550,574125.06
9268200440,571159.0
6414100025,875862.6
5561400260,706029.0
726049184,542260.6
3334000050,322179.0
6150200180,448886.38
7202330610,426404.56
1895000260,421591.7
8097000330,511014.34
2973800030,271252.72
3832710680,323064.3
2944500340,446181.8
7212650990,469869.9
1773100604,396750.88
1324059048,515938.03
8651720150,577785.7
7856610130,574962.06
3353400435,275317.38
7173700518,863738.5
3529300060,400947.2
6819100150,751717.6
5406500480,648927.06
1326059085,418922.44
173000140,390070.88
1843200350,393189.0
2767601280,1055490.9
1231001110,371179.3
723049448,294040.56
2923501130,675527.06
9269200786,352677.88
9225900055,335610.97
7883603190,370821.3
3744000040,533767.5
7942601155,409649.6
9551201560,771842.75
2459950010,326317.34
6071000030,661831.9
5666300010,569871.25
1789900080,346812.72
3764390100,514009.28
8732900840,556750.75
7853310150,558408.5
3905100840,505638.22
3204300860,549851.5
6113400046,456748.5
3448900320,520347.06
3893100327,237333.36
2991000400,401830.97
1245003740,452794.84
3969300030,279143.75
5112800421,311590.4
3448700070,496917.7
125059179,701381.6
6647400250,367474.3
1269200229,852766.0
3738900105,528634.4
1450300050,398402.3
9492500160,659724.25
8673400190,626332.7
9492500170,650344.06
1042700050,726595.9
